created_at,entry_id,Temperature (C),Turbidity(NTU),PH
2021-08-08 03:43:02 CET,129905,24.6875,33,7.19891
2021-08-08 03:43:21 CET,129906,24.6875,33,7.21253
2021-08-08 03:43:41 CET,129907,24.6875,33,7.21707
2021-08-08 03:44:00 CET,129908,24.625,34,7.19891
2021-08-08 03:44:20 CET,129909,24.625,33,7.19891
2021-08-08 03:44:40 CET,129910,24.625,33,7.19891
2021-08-08 03:44:59 CET,129911,24.625,33,7.20345
2021-08-08 03:45:19 CET,129912,24.625,33,7.20345
2021-08-08 03:45:38 CET,129913,24.625,33,7.21253
2021-08-08 03:45:57 CET,129914,24.625,33,7.19891
2021-08-08 03:46:17 CET,129915,24.625,33,7.21253
2021-08-08 03:46:36 CET,129916,24.625,33,7.19437
2021-08-08 03:46:56 CET,129917,24.6875,33,7.21253
2021-08-08 03:47:15 CET,129918,24.625,33,7.20345
2021-08-08 03:47:35 CET,129919,24.625,33,7.19437
2021-08-08 03:47:54 CET,129920,24.625,33,7.19437
2021-08-08 03:48:14 CET,129921,24.5625,33,7.19891
2021-08-08 03:48:33 CET,129922,24.625,34,7.19891
2021-08-08 03:48:53 CET,129923,24.5625,33,7.20345
2021-08-08 03:49:13 CET,129924,24.5625,34,7.18529
2021-08-08 03:49:32 CET,129925,24.5625,33,7.23069
2021-08-08 03:49:51 CET,129926,24.625,34,7.21253
2021-08-08 03:50:48 CET,129927,24.5625,33,7.21707
2021-08-08 03:51:08 CET,129928,24.5625,34,7.21253
2021-08-08 03:51:27 CET,129929,24.5625,34,7.19437
2021-08-08 03:51:47 CET,129930,24.5625,33,7.21253
2021-08-08 03:52:06 CET,129931,24.5625,34,7.22161
2021-08-08 03:52:26 CET,129932,24.5625,33,7.19891
2021-08-08 03:52:45 CET,129933,24.5625,33,7.19891
2021-08-08 03:53:05 CET,129934,24.625,34,7.21253
2021-08-08 03:54:01 CET,129935,24.625,33,7.20345
2021-08-08 03:54:20 CET,129936,24.625,33,7.19437
2021-08-08 03:54:40 CET,129937,24.625,34,7.19437
2021-08-08 03:54:59 CET,129938,24.625,33,7.20345
2021-08-08 03:55:19 CET,129939,24.625,33,7.19437
2021-08-08 03:55:38 CET,129940,24.5625,34,7.19437
2021-08-08 03:56:35 CET,129941,24.625,33,7.21707
2021-08-08 03:56:54 CET,129942,24.625,35,7.21707
2021-08-08 03:57:13 CET,129943,24.625,34,7.19891
2021-08-08 03:57:33 CET,129944,24.625,34,7.21707
2021-08-08 03:57:52 CET,129945,24.625,35,7.19437
2021-08-08 03:58:12 CET,129946,24.625,34,7.19891
2021-08-08 03:58:32 CET,129947,24.625,34,7.18983
2021-08-08 03:58:51 CET,129948,24.5625,34,7.19437
2021-08-08 03:59:11 CET,129949,24.5625,33,7.20345
2021-08-08 03:59:30 CET,129950,24.5625,33,7.19891
2021-08-08 03:59:50 CET,129951,24.625,34,7.19437
2021-08-08 04:00:09 CET,129952,24.5625,34,7.19891
2021-08-08 04:01:06 CET,129953,24.5625,33,7.18529
2021-08-08 04:01:25 CET,129954,24.5625,35,7.18983
2021-08-08 04:01:45 CET,129955,24.5625,33,7.18983
2021-08-08 04:02:04 CET,129956,24.5625,34,7.19437
2021-08-08 04:02:24 CET,129957,24.5625,34,7.18529
2021-08-08 04:03:20 CET,129958,24.5625,33,7.21253
2021-08-08 04:03:40 CET,129959,24.5625,33,7.21253
2021-08-08 04:04:00 CET,129960,24.5625,34,7.22161
2021-08-08 04:04:20 CET,129961,24.5625,33,7.20345
2021-08-08 04:05:16 CET,129962,24.5625,35,7.19891
2021-08-08 04:05:36 CET,129963,24.5,35,7.22615
2021-08-08 04:05:55 CET,129964,24.5,33,7.19437
2021-08-08 04:06:15 CET,129965,24.5,33,7.19891
2021-08-08 04:06:35 CET,129966,24.5625,34,7.19891
2021-08-08 04:06:54 CET,129967,24.5625,32,7.20345
2021-08-08 04:07:14 CET,129968,24.5625,33,7.20345
2021-08-08 04:07:33 CET,129969,24.625,34,7.19437
2021-08-08 04:07:53 CET,129970,24.5625,33,7.19437
2021-08-08 04:08:12 CET,129971,24.625,34,7.20345
2021-08-08 04:08:32 CET,129972,24.625,32,7.21253
2021-08-08 04:08:51 CET,129973,24.625,33,7.19437
2021-08-08 04:09:11 CET,129974,24.5625,34,7.19437
2021-08-08 04:09:30 CET,129975,24.625,34,7.19437
2021-08-08 04:10:27 CET,129976,24.625,32,7.21253
2021-08-08 04:10:46 CET,129977,24.6875,34,7.21707
2021-08-08 04:11:06 CET,129978,24.6875,34,7.19891
2021-08-08 04:11:26 CET,129979,24.625,34,7.20345
